Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000165730,STOX1,80,1.61051,89,1.80559,9,-2.5864,58,1.02531,22,-0.5299,21,-0.6002
ENSG00000107625,DDX50,80,1.24862,40,0.07749,29,-0.6688,35,-0.1365,49,0.39011,31,-0.3311
ENSG00000198954,KIFBP,80,0.19616,55,-0.4014,77,0.24512,83,0.25601,58,-0.3253,48,-0.5952
ENSG00000122958,VPS26A,80,0.41942,72,0.24064,55,-0.3058,51,-0.2902,60,-0.0353,78,0.37932
ENSG00000156515,HK1,80,-1.6883,189,-0.3838,325,1.04167,220,-0.1492,120,-1.0882,180,-0.4667
ENSG00000171224,FAM241B,881,4.14875,52,-1.4457,59,-1.7797,37,-1.9414,11,-3.6501,46,-1.6162
ENSG00000079332,SAR1A,80,-0.3305,74,-0.4447,106,0.22094,119,0.29338,86,-0.2175,97,-0.0313
ENSG00000180817,PPA1,80,-1.7322,138,-0.9120,314,0.76903,244,-0.0306,198,-0.3583,258,0.06036
ENSG00000172731,LRRC20,875,4.75300,24,-2.3724,38,-2.3593,31,-2.0102,27,-2.1957,18,-2.8073
ENSG00000148730,EIF4EBP2,80,0.15476,120,0.82007,59,-0.5296,102,0.55366,65,-0.1876,64,-0.2108
ENSG00000166228,PCBD1,80,0.12486,105,0.55985,75,0.03050,54,-0.4825,53,-0.5223,74,0.00706
ENSG00000107738,VSIR,80,0.99734,134,1.96619,12,-2.6373,79,0.97731,54,0.32011,33,-0.4347
ENSG00000197746,PSAP,80,-4.3783,3437,1.39761,1537,0.03679,1276,-0.2751,1529,0.01207,1168,-0.4133
ENSG00000107742,SPOCK2,80,-2.0157,194,-0.6867,385,0.82610,239,-0.3674,291,-0.0566,282,-0.1072
ENSG00000166295,ANAPC16,80,0.01163,193,1.51544,54,-0.9435,80,0.01067,106,0.46952,65,-0.3127
ENSG00000168209,DDIT4,80,1.19636,47,0.28185,20,-1.5348,76,1.09860,33,-0.2691,57,0.60835
ENSG00000148719,DNAJB12,80,1.08542,52,0.35249,35,-0.4466,28,-0.6170,38,-0.1383,43,0.03995
ENSG00000107745,MICU1,80,0.18859,37,-1.0204,88,0.70475,41,-0.8741,59,-0.3066,54,-0.4270
ENSG00000122884,P4HA1,80,1.39884,103,1.88587,13,-2.1018,46,0.42031,23,-0.6747,35,-0.0188
ENSG00000182180,MRPS16,80,0.35564,116,0.97649,64,-0.0210,49,-0.4296,40,-0.7367,39,-0.7729
ENSG00000138279,ANXA7,80,-0.9375,168,0.21992,178,0.62600,130,-0.1877,75,-1.0481,123,-0.2788
ENSG00000107758,PPP3CB,841,1.53025,113,-1.7165,380,0.28868,287,-0.2932,232,-0.6236,83,-2.1707
ENSG00000166348,USP54,80,1.38976,46,0.44320,22,-1.1124,3,-3.3265,17,-1.1381,95,1.72042
ENSG00000176986,SEC24C,80,0.71426,52,-0.0011,55,0.19031,21,-1.3834,32,-0.7555,57,0.15883
ENSG00000172586,CHCHD1,80,0.07981,107,0.55014,77,0.02692,79,0.06097,46,-0.7755,65,-0.2491
ENSG00000214655,ZSWIM8,80,1.05226,66,0.70968,39,-0.2169,30,-0.5258,29,-0.6018,24,-0.8882
ENSG00000148660,CAMK2G,80,-1.1027,110,-0.6253,217,0.97393,207,0.37901,26,-2.7384,128,-0.3863
ENSG00000185009,AP3M1,80,1.35316,44,0.33777,32,-0.2944,23,-0.6843,10,-1.8869,41,0.19415
ENSG00000156110,ADK,80,1.12019,49,0.27710,37,-0.3104,38,-0.1361,49,0.27477,12,-1.8418
ENSG00000156650,KAT6B,80,1.04477,67,0.73616,37,-0.3854,33,-0.4093,29,-0.5790,33,-0.4073
ENSG00000156671,SAMD8,80,0.13221,63,-0.2376,69,-0.1684,62,-0.2703,83,0.18194,102,0.52910
ENSG00000165637,VDAC2,80,-1.2445,177,-0.0268,225,0.74212,160,-0.1871,125,-0.5732,130,-0.5047
ENSG00000156113,KCNMA1,80,-0.9063,102,-0.5327,168,0.48305,207,0.59550,139,-0.0505,70,-1.1044
ENSG00000148606,POLR3A,80,1.21122,32,-0.3275,40,0.07900,22,-0.9031,16,-1.3348,40,0.03301
ENSG00000138326,RPS24,80,-3.0458,856,0.56298,585,-0.1029,788,0.42410,755,0.35475,664,0.14490
ENSG00000108175,ZMIZ1,80,-0.4890,96,-0.2074,140,0.83456,101,-0.1279,45,-1.3655,70,-0.6883
ENSG00000108179,PPIF,80,0.44554,82,0.47946,64,0.13072,38,-0.7136,11,-2.5642,79,0.42624
ENSG00000165424,ZCCHC24,80,0.47303,82,0.50805,24,-2.0087,85,0.56726,33,-0.9050,201,2.17118
ENSG00000133678,TMEM254,80,1.41739,110,2.03373,20,-1.3070,17,-1.0911,32,-0.1344,10,-1.8885
ENSG00000122359,ANXA11,80,-0.5801,181,0.73374,120,0.09072,146,0.36581,118,0.02210,37,-1.7252
ENSG00000133665,DYDC2,80,0.76903,373,4.65398,6,-3.8660,0,-6.8804,17,-1.6609,2,-4.4457
ENSG00000122378,PRXL2A,80,-1.7554,289,0.21679,248,-0.0501,416,0.82513,301,0.28562,199,-0.3791
ENSG00000108219,TSPAN14,80,1.46503,30,-0.2054,27,-0.5569,38,0.16945,29,-0.2512,26,-0.4289
ENSG00000185737,NRG3,80,1.29084,35,-0.1136,37,-0.0429,38,0.01269,9,-2.0348,27,-0.4889
ENSG00000165678,GHITM,80,-2.8511,358,-0.6218,740,1.19653,456,-0.2440,389,-0.4915,331,-0.7428
ENSG00000148600,CDHR1,80,0.47224,16,-1.9874,71,0.53748,15,-2.0608,89,0.65313,43,-0.5088
ENSG00000107771,CCSER2,80,-0.2845,68,-0.5488,104,0.24477,84,-0.2075,85,-0.1990,122,0.39491
ENSG00000182771,GRID1,80,1.43864,14,-1.3290,34,-0.0387,21,-0.7540,21,-0.7605,38,0.14668
ENSG00000062650,WAPL,80,1.34016,37,0.01474,28,-0.6429,47,0.42551,24,-0.6440,34,-0.1175
ENSG00000107779,BMPR1A,80,1.51013,49,0.64115,22,-1.0085,33,-0.0233,27,-0.2960,32,-0.0266
ENSG00000173267,SNCG,80,-1.9365,18,-4.1249,443,1.79166,132,-1.1940,49,-2.6526,359,0.37433
ENSG00000148671,ADIRF,80,-0.8652,392,1.80649,69,-1.5936,321,1.42252,142,0.02629,115,-0.3030
ENSG00000148672,GLUD1,1610,2.79094,297,-0.3500,181,-1.6239,466,0.37454,188,-1.0494,234,-0.7176
ENSG00000223482,NUTM2A-AS1,80,1.28584,32,-0.2644,38,0.01831,14,-1.4367,33,-0.1785,26,-0.5583
ENSG00000138138,ATAD1,80,-0.2938,57,-0.8163,112,0.45759,104,0.11772,81,-0.2691,84,-0.2233
ENSG00000171862,PTEN,833,2.57683,161,-0.4051,156,-0.7477,127,-0.7690,87,-1.3516,99,-1.1473
ENSG00000107798,LIPA,80,0.39446,95,0.67992,48,-0.6913,28,-1.2406,35,-0.8924,150,1.48807
ENSG00000185745,IFIT1,80,-0.0310,122,0.65254,86,0.14375,67,-0.3109,46,-0.8994,73,-0.1693
ENSG00000148688,RPP30,80,1.20626,49,0.38011,38,-0.0865,21,-0.9687,27,-0.5947,24,-0.7408
ENSG00000180628,PCGF5,80,-0.0865,137,0.79149,75,-0.3310,85,0.01186,62,-0.4772,107,0.38146
ENSG00000165338,HECTD2,80,1.23280,39,0.00546,38,-0.0082,22,-0.8348,39,0.01635,13,-1.6428
ENSG00000107854,TNKS2,80,0.43173,82,0.47382,55,-0.3047,79,0.40497,55,-0.1711,43,-0.5501
ENSG00000107864,CPEB3,80,0.23507,26,-1.4908,85,0.64709,72,0.05543,17,-2.1349,75,0.12158
ENSG00000198060,MARCHF5,80,0.81000,40,-0.3182,48,-0.0633,50,0.01776,37,-0.4420,44,-0.1787
ENSG00000138190,EXOC6,80,1.21125,8,-2.4169,40,0.07788,31,-0.3674,37,-0.0850,34,-0.2145
ENSG00000138207,RBP4,80,-0.4309,15,-2.9401,159,1.59242,61,-0.8475,76,-0.5082,29,-1.9476
ENSG00000148690,FRA10AC1,80,0.20335,62,-0.2181,62,-0.3512,69,-0.0312,95,0.47347,91,0.40469
ENSG00000108231,LGI1,80,-0.1562,35,-1.4211,107,0.60273,63,-0.5284,120,0.49698,52,-0.8132
ENSG00000095637,SORBS1,80,-0.9261,419,1.85781,83,-1.3209,134,-0.1305,246,0.86756,162,0.16977
ENSG00000059573,ALDH18A1,80,1.39550,37,0.08032,28,-0.5969,42,0.27381,21,-0.7672,32,-0.1509
ENSG00000119977,TCTN3,80,1.27365,75,1.16078,27,-0.8566,32,-0.2653,35,-0.1330,21,-0.8818
ENSG00000197430,OPALIN,80,0.76543,28,-0.8952,18,-2.1389,0,-6.3987,13,-1.9876,289,3.58336
ENSG00000077147,TM9SF3,80,-0.8125,161,0.28211,148,0.28558,124,-0.1302,103,-0.4275,140,0.05795
ENSG00000187122,SLIT1,80,-1.0606,60,-1.4914,242,1.65487,68,-1.3038,74,-1.1725,99,-0.7397
ENSG00000171314,PGAM1,80,-2.8715,280,-1.0159,785,1.41952,477,-0.1950,305,-0.8868,323,-0.8018
ENSG00000155229,MMS19,80,0.95279,42,-0.1210,45,-0.0247,45,0.00284,40,-0.1888,20,-1.2178
ENSG00000171160,MORN4,80,0.71479,34,-0.6428,60,0.48208,29,-0.9181,41,-0.3730,32,-0.7490
ENSG00000155252,PI4K2A,80,1.23749,28,-0.5062,39,0.04087,27,-0.5626,27,-0.5612,28,-0.5016
ENSG00000155256,ZFYVE27,80,0.68991,40,-0.4365,65,0.66710,24,-1.2136,41,-0.4055,18,-1.5967
ENSG00000155265,GOLGA7B,80,0.50218,32,-0.9469,78,0.99170,21,-1.5803,35,-0.7852,28,-1.1478
ENSG00000107521,HPS1,80,0.83917,50,0.05653,49,0.05713,48,0.01091,27,-0.8859,30,-0.7173
ENSG00000119946,CNNM1,80,1.27562,10,-1.9550,43,0.40575,10,-1.9032,54,0.58186,7,-2.5305
ENSG00000120053,GOT1,80,-1.9315,116,-1.3793,425,1.56425,153,-0.9647,199,-0.5647,170,-0.8072
ENSG00000155287,SLC25A28,80,1.18142,38,-0.0587,39,-0.0166,45,0.18994,23,-0.8459,13,-1.6364
ENSG00000014919,COX15,80,1.33234,50,0.52840,32,-0.3253,25,-0.5884,24,-0.6303,23,-0.7099
ENSG00000196072,BLOC1S2,80,0.09365,14,-2.5569,106,1.22782,47,-0.7430,26,-1.6260,59,-0.3996
ENSG00000099194,SCD,818,0.89065,425,-0.1900,261,-1.4158,407,-0.2600,142,-1.8548,1692,2.29656
ENSG00000235823,OLMALINC,80,1.50169,83,1.57475,10,-2.5000,32,-0.0493,19,-0.8354,69,1.22510
ENSG00000166136,NDUFB8,80,-1.9768,197,-0.6244,366,0.72635,319,0.13619,268,-0.1430,240,-0.3187
ENSG00000166135,HIF1AN,80,1.28140,21,-0.8775,40,0.16800,23,-0.7595,26,-0.5482,26,-0.5833
ENSG00000119906,SLF2,80,1.11018,59,0.59608,29,-0.8537,29,-0.5481,33,-0.3587,65,0.73575
ENSG00000055950,MRPL43,862,3.55472,122,-0.3509,66,-1.8372,86,-0.8887,56,-1.5356,63,-1.3638
ENSG00000107816,LZTS2,80,1.41542,30,-0.2548,27,-0.6172,21,-0.7889,17,-1.0600,63,0.98749
ENSG00000107819,SFXN3,80,0.50268,53,-0.1574,72,0.65869,46,-0.3996,26,-1.2616,23,-1.4448
ENSG00000166167,BTRC,80,-0.4256,73,-0.5802,125,0.54618,102,-0.0468,84,-0.3591,88,-0.2760
ENSG00000166171,DPCD,80,0.83286,119,1.53722,44,-0.2846,18,-1.4936,31,-0.6758,18,-1.5273
ENSG00000107829,FBXW4,80,0.63047,103,1.05819,47,-0.3938,26,-1.1589,52,-0.0695,49,-0.1675
ENSG00000198408,OGA,80,-1.6179,226,-0.0323,274,0.55290,196,-0.2575,251,0.13942,180,-0.3867
ENSG00000120049,KCNIP2,80,0.54483,42,-0.4779,31,-1.3962,34,-0.8206,260,2.88424,0,-6.2415
ENSG00000166197,NOLC1,80,0.34906,43,-0.6491,75,0.45585,29,-1.2063,52,-0.3360,68,0.07338
ENSG00000107862,GBF1,80,0.50215,57,-0.0504,70,0.54576,34,-0.8433,44,-0.4614,24,-1.3895
ENSG00000059915,PSD,80,-1.8345,144,-0.9606,286,0.21483,430,0.79212,481,0.98603,98,-1.5368
ENSG00000107872,FBXL15,852,3.37640,50,-1.7533,92,-1.2860,89,-0.9073,72,-1.2299,64,-1.3999
ENSG00000107874,CUEDC2,80,-0.0884,122,0.60027,85,0.02140,81,-0.0624,64,-0.4288,72,-0.2565
ENSG00000138107,ACTR1A,80,-0.8029,65,-1.1123,180,1.03013,88,-0.6630,98,-0.4932,109,-0.3297
ENSG00000171206,TRIM8,80,0.17413,123,0.89293,57,-0.6227,89,0.34550,97,0.47787,47,-0.6502
ENSG00000138175,ARL3,80,-0.5632,220,1.08716,110,-0.1115,90,-0.3759,148,0.40707,58,-1.0446
ENSG00000166272,WBP1L,80,1.13527,58,0.58085,40,-0.0710,23,-0.8773,24,-0.8340,23,-0.8539
ENSG00000166275,BORCS7,80,-0.2825,149,0.72850,106,0.30468,74,-0.4125,60,-0.7252,65,-0.6024
ENSG00000148842,CNNM2,80,1.03351,30,-0.5710,43,0.00447,29,-0.6337,46,0.12329,30,-0.5718
ENSG00000076685,NT5C2,80,0.71035,93,0.95928,46,-0.3403,21,-1.4017,40,-0.4048,57,0.14533
ENSG00000148798,INA,80,-1.3607,24,-3.1187,266,1.11596,131,-0.6209,157,-0.3307,219,0.19812
ENSG00000173915,ATP5MK,80,-2.9665,372,-0.6832,724,0.76449,687,0.28793,647,0.19059,344,-0.8043
ENSG00000107954,NEURL1,80,-0.0257,8,-3.3416,96,0.50702,122,0.66512,78,-0.0649,47,-0.8525
ENSG00000107957,SH3PXD2A,80,0.53443,57,-0.0096,56,-0.0900,25,-1.2931,40,-0.5644,95,0.82346
ENSG00000065613,SLK,80,0.13222,73,-0.0258,68,-0.2276,37,-1.0538,175,1.47950,33,-1.2353
ENSG00000197748,CFAP43,883,3.92856,473,2.19308,6,-5.4331,5,-4.8240,2,-5.8271,8,-4.1797
ENSG00000148834,GSTO1,80,-0.8371,114,-0.2906,172,0.75291,97,-0.5404,129,-0.0991,90,-0.6615
ENSG00000156395,SORCS3,80,0.84244,22,-1.1750,64,0.96295,17,-1.5757,33,-0.5733,10,-2.4004
ENSG00000108018,SORCS1,80,1.40019,4,-3.1038,36,0.08939,14,-1.3417,64,1.00460,7,-2.3939
ENSG00000108039,XPNPEP1,80,1.39192,55,0.73708,30,-0.4154,18,-0.9877,29,-0.3246,19,-0.9348
ENSG00000148700,ADD3,80,-1.0508,426,1.72649,79,-1.5807,325,1.21604,115,-0.4940,239,0.68348
ENSG00000119950,MXI1,80,-0.0523,219,1.68635,59,-0.8585,65,-0.3746,54,-0.6673,116,0.55124
ENSG00000119953,SMNDC1,80,1.45667,48,0.56215,29,-0.3901,22,-0.6907,16,-1.1064,27,-0.3713
ENSG00000108055,SMC3,80,0.92411,67,0.61853,40,-0.3492,21,-1.1703,43,-0.1015,46,-0.0083
ENSG00000150593,PDCD4,80,0.24547,198,1.85202,56,-0.5331,26,-1.4796,67,-0.0407,36,-0.9929
ENSG00000214413,BBIP1,80,0.92384,101,1.33166,34,-0.7826,17,-1.4983,37,-0.3297,55,0.30483
ENSG00000108061,SHOC2,80,-0.1299,56,-0.6885,101,0.46412,88,0.01589,63,-0.4976,78,-0.1743
ENSG00000119927,GPAM,80,1.60997,20,-0.6970,11,-2.1707,113,2.32365,29,-0.1244,16,-1.0496
ENSG00000165813,CCDC186,80,0.85575,55,0.22677,52,0.23237,21,-1.2466,13,-1.9462,50,0.07208
ENSG00000099204,ABLIM1,80,-0.8398,231,0.85874,125,-0.2580,220,0.77902,116,-0.2701,102,-0.4766
ENSG00000151553,FHIP2A,80,1.01786,51,0.24680,41,-0.1369,21,-1.1399,55,0.37853,21,-1.0978
ENSG00000165832,TRUB1,80,0.35655,57,-0.1801,76,0.52064,44,-0.5818,38,-0.8154,44,-0.5977
ENSG00000107518,ATRNL1,80,-0.3832,26,-2.0664,123,0.58525,156,0.69853,114,0.16846,32,-1.7571
ENSG00000151892,GFRA1,80,1.45106,46,0.47927,22,-1.0462,16,-1.1100,52,0.68888,36,0.09022
ENSG00000165868,HSPA12A,80,-1.3363,83,-1.2770,263,1.14171,172,-0.1625,150,-0.3795,108,-0.8812
ENSG00000187164,SHTN1,720,2.32242,126,-0.7292,136,-0.9731,128,-0.7113,72,-1.5655,287,0.58373
ENSG00000165650,PDZD8,80,0.36935,81,0.37663,57,-0.3113,62,-0.0560,77,0.30125,54,-0.2552
ENSG00000229847,EMX2OS,80,1.30103,101,1.73313,12,-2.3886,87,1.45539,31,-0.2609,13,-1.5494
ENSG00000107560,RAB11FIP2,80,0.13880,42,-0.8709,84,0.39497,64,-0.2139,73,-0.0019,58,-0.3851
ENSG00000165669,FAM204A,80,0.71418,43,-0.2997,45,-0.4042,89,0.88473,54,0.07218,30,-0.8572
ENSG00000151893,CACUL1,80,0.45386,77,0.38525,57,-0.1577,52,-0.2279,55,-0.1428,55,-0.1609
ENSG00000107581,EIF3A,80,-0.4911,132,0.29673,115,0.13390,100,-0.1428,84,-0.4172,126,0.22884
ENSG00000119979,DENND10,80,0.95384,34,-0.4175,38,-0.4582,46,0.02591,57,0.37533,44,-0.0447
ENSG00000165672,PRDX3,836,2.35298,199,-0.2345,170,-0.7692,135,-0.8333,112,-1.1179,171,-0.4662
ENSG00000151923,TIAL1,80,0.41319,82,0.44581,47,-0.7027,96,0.70617,48,-0.4117,80,0.40872
ENSG00000198825,INPP5F,648,0.85448,54,-2.9648,494,0.81469,136,-1.6013,164,-1.3240,400,0.05240
ENSG00000120008,WDR11,80,1.01438,93,1.27732,38,-0.3461,24,-0.8847,28,-0.6916,18,-1.3029
ENSG00000066468,FGFR2,80,0.46203,140,1.44010,23,-2.0354,77,0.40302,22,-1.5287,166,1.76659
ENSG00000107669,ATE1,80,0.69102,44,-0.2624,58,0.29962,48,-0.1506,38,-0.5207,25,-1.1234
ENSG00000138162,TACC2,80,0.72480,50,-0.0434,54,0.16546,22,-1.2659,50,-0.0338,39,-0.4170
ENSG00000107679,PLEKHA1,80,-0.1128,28,-1.6851,115,1.01830,42,-1.1096,54,-0.7251,79,-0.1331
ENSG00000166033,HTRA1,80,-2.0036,329,0.15585,181,-1.2028,1000,2.17599,305,0.03574,369,0.34291
ENSG00000095574,IKZF5,80,1.34937,31,-0.2389,29,-0.5610,31,-0.2228,21,-0.8626,52,0.60789
ENSG00000196177,ACADSB,80,0.74334,54,0.08675,51,-0.0187,41,-0.3319,48,-0.0859,33,-0.6767
ENSG00000154473,BUB3,80,0.99219,51,0.24295,41,-0.1987,13,-1.7988,43,-0.0332,48,0.12800
ENSG00000182022,CHST15,80,0.79849,28,-0.8550,49,-0.0170,9,-2.5470,121,1.54259,9,-2.4498
ENSG00000065154,OAT,80,-1.6408,160,-0.5942,315,1.04188,197,-0.2690,130,-0.9194,197,-0.2761
ENSG00000107902,LHPP,80,0.05133,126,0.80109,39,-1.5402,60,-0.4167,40,-1.0055,272,2.27313
ENSG00000203791,EEF1AKMT2,80,1.55271,21,-0.6544,28,-0.3436,25,-0.3768,27,-0.2726,27,-0.2685
ENSG00000019995,ZRANB1,80,0.61435,52,-0.0893,55,-0.0150,47,-0.2322,52,-0.0987,45,-0.3098
ENSG00000175029,CTBP2,80,0.57876,99,0.94704,55,-0.0713,45,-0.3311,16,-1.8899,47,-0.2893
ENSG00000188690,UROS,80,-0.4338,49,-1.1850,111,0.15299,116,0.14905,153,0.60146,102,-0.0492
ENSG00000107949,BCCIP,80,1.02928,54,0.36649,41,-0.1731,16,-1.4850,37,-0.2244,41,-0.0853
ENSG00000132334,PTPRE,80,1.27016,44,0.23556,42,0.31768,10,-1.9481,17,-1.1810,16,-1.2910
ENSG00000108010,GLRX3,80,0.68354,46,-0.2090,58,0.28283,42,-0.3434,31,-0.8367,38,-0.4981
ENSG00000175470,PPP2R2D,80,0.84550,29,-0.7764,54,0.38136,25,-0.9879,45,-0.1129,29,-0.7810
ENSG00000176171,BNIP3,845,1.86487,147,-1.0643,278,-0.1431,274,-0.1062,91,-1.7945,180,-0.7587
ENSG00000151640,DPYSL4,80,0.73607,21,-1.3324,55,0.21726,52,0.02588,42,-0.2942,40,-0.3676
ENSG00000165752,STK32C,80,0.74852,26,-1.0173,63,0.68143,21,-1.3382,52,0.05162,15,-1.8771
ENSG00000171813,PWWP2B,879,4.97656,27,-2.1582,25,-2.9931,19,-2.6710,61,-0.9457,16,-2.8913
ENSG00000068383,INPP5A,80,0.17382,59,-0.3208,49,-0.9310,12,-2.6601,299,2.66923,22,-1.7714
ENSG00000148826,NKX6-2,80,1.42357,12,-1.5938,7,-2.9935,0,-8.7820,15,-1.2701,203,3.62987
ENSG00000197177,ADGRA1,80,0.57943,45,-0.3432,71,0.77381,37,-0.6452,7,-2.9812,37,-0.6550
ENSG00000171798,KNDC1,80,-0.3793,170,0.84482,103,0.02148,133,0.43408,43,-1.3090,79,-0.3978
ENSG00000130640,TUBGCP2,80,0.04101,108,0.52747,92,0.50835,43,-0.9397,60,-0.4133,31,-1.3994
ENSG00000130643,CALY,80,-2.9618,585,0.03141,807,1.24583,191,-1.6879,385,-0.6231,458,-0.3547
ENSG00000127884,ECHS1,80,-0.8636,184,0.44844,149,0.18885,175,0.36324,109,-0.3922,105,-0.4542
ENSG00000203772,SPRN,80,1.09413,16,-1.4330,47,0.38519,31,-0.4808,33,-0.3844,21,-1.0716
ENSG00000177963,RIC8A,80,0.40978,107,0.89670,56,-0.3093,45,-0.5045,43,-0.5591,69,0.16256
ENSG00000142082,SIRT3,80,0.99857,91,1.21872,38,-0.4018,33,-0.4264,32,-0.5087,14,-1.6918
ENSG00000185627,PSMD13,80,-0.0727,74,-0.1889,103,0.66048,74,-0.1933,57,-0.5912,38,-1.2082
ENSG00000185885,IFITM1,80,0.44771,138,1.39194,30,-1.6194,52,-0.2445,82,0.48745,108,0.94850
ENSG00000142089,IFITM3,80,-0.7289,404,2.04829,42,-2.3348,185,0.59976,182,0.57833,218,0.88707
ENSG00000182272,B4GALNT4,80,-0.4008,65,-0.7297,115,0.31631,119,0.22929,79,-0.4295,117,0.20499
ENSG00000185187,SIGIRR,80,1.25583,30,-0.3799,26,-0.9478,36,-0.0688,51,0.47417,54,0.55966
ENSG00000174915,PTDSS2,80,1.26554,18,-1.1197,32,-0.4022,49,0.41358,22,-0.8342,46,0.32559
ENSG00000023191,RNH1,80,0.08602,126,0.83030,57,-0.7337,61,-0.3526,75,-0.0227,134,0.93653
ENSG00000174775,HRAS,80,-0.2588,81,-0.2364,98,0.11673,82,-0.2299,129,0.51288,80,-0.2540
ENSG00000177030,DEAF1,80,-0.6268,63,-1.0004,153,0.82209,142,0.27330,73,-0.7652,74,-0.7546
ENSG00000177156,TALDO1,80,-0.4948,121,0.15760,122,0.30623,69,-0.7347,56,-1.0394,165,0.66630
ENSG00000177225,GATD1,80,1.02035,92,1.26292,32,-0.7531,34,-0.3898,31,-0.5007,36,-0.3110
ENSG00000184524,CEND1,80,-1.9385,127,-1.2494,405,1.28405,256,-0.1771,180,-0.7200,187,-0.6619
ENSG00000177542,SLC25A22,80,-0.8899,29,-2.4013,204,1.34475,138,-0.0450,64,-1.2363,89,-0.7231
ENSG00000177600,RPLP2,80,-2.9194,923,0.83818,506,-0.2647,562,0.01424,814,0.62289,660,0.27548
ENSG00000177666,PNPLA2,80,1.13124,35,-0.2438,39,-0.0979,15,-1.4698,43,0.10401,37,-0.1645
ENSG00000177697,CD151,80,0.60677,116,1.24213,48,-0.3774,35,-0.6890,32,-0.8260,49,-0.1903
ENSG00000177700,POLR2L,80,-1.6213,372,0.78992,237,0.07373,212,-0.1338,263,0.20864,197,-0.2494
ENSG00000177830,CHID1,80,-0.2081,130,0.57901,97,0.19054,75,-0.3106,90,-0.0229,51,-0.9016
ENSG00000183020,AP2A2,831,2.39766,109,-1.1220,191,-0.4301,136,-0.7860,110,-1.1037,104,-1.1897
ENSG00000078902,TOLLIP,80,-1.3922,75,-1.4966,291,1.46517,195,-0.0230,91,-1.1992,84,-1.3178
ENSG00000174672,BRSK2,80,0.14470,25,-1.6107,92,0.75211,52,-0.5258,48,-0.6624,66,-0.1537
ENSG00000182208,MOB2,80,1.45543,27,-0.3349,33,-0.0465,22,-0.6776,20,-0.8303,24,-0.5666
ENSG00000184545,DUSP8,80,0.44348,11,-2.5495,76,0.73751,43,-0.5566,56,-0.1298,38,-0.7346
ENSG00000244242,IFITM10,80,0.89239,6,-3.0887,60,0.81917,31,-0.6299,8,-2.6395,44,-0.1097
ENSG00000117984,CTSD,80,-2.3817,523,0.49714,454,0.51770,301,-0.3939,262,-0.6085,420,0.13748
ENSG00000214026,MRPL23,80,0.57161,92,0.80042,54,-0.1280,31,-0.9323,44,-0.3863,48,-0.2593
ENSG00000110651,CD81,2289,1.69386,1929,1.36774,459,-1.4709,775,-0.1765,647,-0.4586,721,-0.2899
ENSG00000129757,CDKN1C,792,4.44649,43,-1.4588,22,-3.1350,8,-3.9302,4,-4.8581,156,0.55191
ENSG00000205531,NAP1L4,80,-0.6583,173,0.57128,135,0.31046,77,-0.7209,101,-0.2944,113,-0.1208
ENSG00000110619,CARS1,80,0.63490,148,1.73928,51,-0.1717,11,-2.4260,20,-1.4937,29,-0.9673
ENSG00000167323,STIM1,80,0.33367,103,0.75391,61,-0.1873,47,-0.5257,86,0.45331,31,-1.1366
ENSG00000244734,HBB,80,0.67884,50,-0.0957,7,-3.7115,120,1.38617,34,-0.6835,210,2.54952
ENSG00000110148,CCKBR,80,0.83521,7,-2.7788,67,1.17175,46,-0.0891,7,-2.8818,8,-2.7162
ENSG00000166311,SMPD1,80,0.46811,34,-0.8622,68,0.37518,31,-1.0115,53,-0.2004,63,0.06488
ENSG00000166313,APBB1,80,-2.3208,232,-0.7316,508,1.12611,303,-0.3158,235,-0.7133,312,-0.2712
ENSG00000110171,TRIM3,80,1.44876,19,-0.9101,34,-0.0290,39,0.20621,8,-2.1006,26,-0.4008
ENSG00000132254,ARFIP2,80,0.60466,67,0.31333,55,0.00755,45,-0.3161,44,-0.3619,39,-0.5327
ENSG00000132286,TIMM10B,80,1.29088,21,-0.8580,43,0.40718,13,-1.6085,16,-1.3059,30,-0.3491
ENSG00000166333,ILK,80,0.69870,79,0.68036,42,-0.5441,76,0.61955,29,-0.9076,46,-0.2122
ENSG00000166337,TAF10,80,-0.3145,147,0.66472,97,-0.0296,72,-0.4911,96,-0.0382,100,0.03895
ENSG00000166340,TPP1,80,-0.6303,240,1.16925,94,-0.6287,178,0.64568,90,-0.4571,141,0.25953
ENSG00000158042,MRPL17,80,1.05064,26,-0.7779,46,0.24306,16,-1.4777,42,-0.0102,31,-0.5116
ENSG00000175390,EIF3F,80,-0.2007,167,1.00930,83,-0.2677,74,-0.3362,89,-0.0433,88,-0.0468
ENSG00000166402,TUB,80,-0.2861,100,0.05700,122,0.80222,62,-0.6863,43,-1.2335,65,-0.6152
ENSG00000166405,RIC3,80,0.98499,42,-0.0955,46,0.14085,27,-0.7806,31,-0.5709,31,-0.5442
ENSG00000166441,RPL27A,80,-2.3671,627,0.81972,320,-0.4748,403,0.08419,524,0.51700,588,0.71148
ENSG00000166444,DENND2B,80,1.31273,119,2.08019,19,-1.5357,37,0.02520,17,-1.2053,22,-0.7988
